Timestamp,Value
2022-01-20T11:01:00.000000,-1.6
2022-01-20T11:06:00.000000,-1.6
2022-01-20T11:11:00.000000,-1.0
2022-01-20T11:16:00.000000,-0.5
2022-01-20T11:21:00.000000,-0.3
2022-01-20T11:26:00.000000,0.7
2022-01-20T11:31:00.000000,1.9
2022-01-20T11:36:00.000000,2.4
2022-01-20T11:41:00.000000,2.8
2022-01-20T11:46:00.000000,2.5
2022-01-20T11:51:00.000000,1.3
2022-01-20T11:56:00.000000,1.3
2022-01-20T12:01:00.000000,1.7
2022-01-20T12:06:00.000000,1.3
2022-01-20T12:11:00.000000,1.8
2022-01-20T12:16:00.000000,1.4
2022-01-20T12:21:00.000000,0.3
2022-01-20T12:26:00.000000,0.5
2022-01-20T12:31:00.000000,1.1
2022-01-20T12:36:00.000000,0.9
2022-01-20T12:41:00.000000,0.6
2022-01-20T12:46:00.000000,0.6
2022-01-20T12:51:00.000000,0.1
2022-01-20T12:56:00.000000,-0.3
2022-01-20T13:01:00.000000,-0.7
2022-01-20T13:06:00.000000,0.4
2022-01-20T13:11:00.000000,0.8
2022-01-20T13:16:00.000000,0.5
2022-01-20T13:21:00.000000,0.8
2022-01-20T13:26:00.000000,0.1
2022-01-20T13:31:00.000000,-0.7
2022-01-20T13:36:00.000000,-1.2
2022-01-20T13:41:00.000000,-0.5
2022-01-20T13:46:00.000000,0.8
2022-01-20T13:51:00.000000,0.7
2022-01-20T13:56:00.000000,0.2
2022-01-20T14:01:00.000000,0.3
2022-01-20T14:06:00.000000,0.1
2022-01-20T14:11:00.000000,0.2
2022-01-20T14:16:00.000000,-0.2
2022-01-20T14:21:00.000000,-1.0
2022-01-20T14:26:00.000000,-1.0
2022-01-20T14:31:00.000000,-0.9
2022-01-20T14:36:00.000000,-1.6
2022-01-20T14:41:00.000000,-6.4
2022-01-20T22:02:00.000000,-5.1
2022-01-20T22:07:00.000000,0.2
2022-01-20T22:12:00.000000,0.1
2022-01-20T22:17:00.000000,0.0
2022-01-20T22:22:00.000000,-0.2
2022-01-20T22:27:00.000000,-0.2
2022-01-20T22:32:00.000000,-0.2
2022-01-20T22:37:00.000000,-0.3
2022-01-20T22:42:00.000000,-0.4
2022-01-20T22:47:00.000000,-0.3
2022-01-20T22:52:00.000000,-0.4
2022-01-20T22:57:00.000000,-0.5
2022-01-20T23:02:00.000000,1.5
2022-01-20T23:07:00.000000,2.8
2022-01-20T23:12:00.000000,2.1
2022-01-20T23:17:00.000000,0.6
2022-01-20T23:22:00.000000,-1.3
2022-01-20T23:27:00.000000,-1.9
2022-01-20T23:32:00.000000,-1.8
2022-01-20T23:37:00.000000,-1.6
2022-01-20T23:42:00.000000,-1.6
2022-01-20T23:47:00.000000,-1.6
2022-01-20T23:52:00.000000,-1.6
2022-01-20T23:57:00.000000,-1.7
2022-01-21T00:02:00.000000,-2.9
2022-01-21T00:07:00.000000,-3.0
2022-01-21T00:12:00.000000,-2.1
2022-01-21T00:17:00.000000,-1.9
2022-01-21T00:22:00.000000,-1.3
2022-01-21T00:27:00.000000,-0.7
2022-01-21T00:32:00.000000,-0.4
2022-01-21T00:37:00.000000,-0.3
2022-01-21T00:42:00.000000,-0.1
2022-01-21T00:47:00.000000,-0.1
2022-01-21T00:52:00.000000,-0.2
2022-01-21T00:57:00.000000,-0.1
2022-01-21T01:02:00.000000,-0.1
2022-01-21T01:07:00.000000,-0.1
2022-01-21T01:12:00.000000,0.0
2022-01-21T01:17:00.000000,0.1
2022-01-21T01:22:00.000000,0.2
2022-01-21T01:27:00.000000,0.1
2022-01-21T01:32:00.000000,0.0
2022-01-21T01:37:00.000000,-0.1
2022-01-21T01:42:00.000000,-0.1
2022-01-21T01:47:00.000000,0.0
2022-01-21T01:52:00.000000,0.0
2022-01-21T01:57:00.000000,0.0
2022-01-21T02:02:00.000000,0.1
2022-01-21T02:07:00.000000,0.2
2022-01-21T02:12:00.000000,0.2
2022-01-21T02:17:00.000000,0.2
2022-01-21T02:22:00.000000,0.2
2022-01-21T02:27:00.000000,0.2
2022-01-21T02:32:00.000000,0.2
2022-01-21T02:37:00.000000,1.1
2022-01-21T02:42:00.000000,1.3
2022-01-21T02:47:00.000000,0.2
2022-01-21T02:52:00.000000,2.0
2022-01-21T02:57:00.000000,1.7
2022-01-21T03:02:00.000000,-1.0
2022-01-21T03:07:00.000000,-0.4
2022-01-21T03:12:00.000000,0.7
2022-01-21T03:17:00.000000,0.8
2022-01-21T03:22:00.000000,0.4
2022-01-21T03:27:00.000000,0.3
2022-01-21T03:32:00.000000,0.1
2022-01-21T03:37:00.000000,-0.2
2022-01-21T03:42:00.000000,0.3
2022-01-21T03:47:00.000000,0.5
2022-01-21T03:52:00.000000,0.4
2022-01-21T03:57:00.000000,0.5
2022-01-21T04:02:00.000000,-0.4
2022-01-21T04:07:00.000000,-1.3
2022-01-21T04:12:00.000000,-1.0
2022-01-21T04:17:00.000000,0.2
2022-01-21T04:22:00.000000,1.1
2022-01-21T04:27:00.000000,0.6
2022-01-21T04:32:00.000000,0.7
2022-01-21T04:37:00.000000,2.4
2022-01-21T04:42:00.000000,3.0
2022-01-21T04:47:00.000000,2.3
2022-01-21T04:52:00.000000,1.9
2022-01-21T04:57:00.000000,1.5
2022-01-21T05:02:00.000000,1.5
2022-01-21T05:07:00.000000,1.9
2022-01-21T05:12:00.000000,2.6
2022-01-21T05:17:00.000000,2.2
2022-01-21T05:22:00.000000,0.5
2022-01-21T05:27:00.000000,0.1
2022-01-21T05:32:00.000000,1.8
2022-01-21T05:37:00.000000,2.2
2022-01-21T05:42:00.000000,0.7
2022-01-21T05:47:00.000000,0.5
2022-01-21T05:52:00.000000,1.1
2022-01-21T05:57:00.000000,0.3
2022-01-21T06:02:00.000000,-0.1
2022-01-21T06:07:00.000000,0.9
2022-01-21T06:12:00.000000,0.4
2022-01-21T06:17:00.000000,-0.1
2022-01-21T06:22:00.000000,1.2
2022-01-21T06:27:00.000000,3.1
2022-01-21T06:32:00.000000,1.0
2022-01-21T06:37:00.000000,-1.5
2022-01-21T06:42:00.000000,-1.4
2022-01-21T06:47:00.000000,-1.9
2022-01-21T06:52:00.000000,-1.7
2022-01-21T06:57:00.000000,-0.7
2022-01-21T07:02:00.000000,-0.1
2022-01-21T07:07:00.000000,0.1
2022-01-21T07:12:00.000000,0.5
2022-01-21T07:17:00.000000,-0.2
2022-01-21T07:22:00.000000,-1.0
2022-01-21T07:27:00.000000,-0.6
2022-01-21T07:32:00.000000,-0.2
2022-01-21T07:37:00.000000,-0.7
2022-01-21T07:42:00.000000,-0.6
2022-01-21T07:47:00.000000,0.7
2022-01-21T07:52:00.000000,1.1
2022-01-21T07:57:00.000000,0.9
2022-01-21T08:02:00.000000,0.8
2022-01-21T08:07:00.000000,0.0
2022-01-21T08:12:00.000000,-0.4
2022-01-21T08:17:00.000000,0.4
2022-01-21T08:22:00.000000,0.6
2022-01-21T08:27:00.000000,-0.4
2022-01-21T08:32:00.000000,-1.3
2022-01-21T08:37:00.000000,-1.7
2022-01-21T08:42:00.000000,-1.8
2022-01-21T08:47:00.000000,-1.5
2022-01-21T08:52:00.000000,-0.9
2022-01-21T08:57:00.000000,-0.1
2022-01-21T09:02:00.000000,0.8
2022-01-21T09:07:00.000000,1.0
2022-01-21T09:12:00.000000,0.6
2022-01-21T09:17:00.000000,0.4
2022-01-21T09:22:00.000000,0.3
2022-01-21T09:27:00.000000,-0.7
2022-01-21T09:32:00.000000,-1.5
2022-01-21T09:37:00.000000,-0.9
2022-01-21T09:42:00.000000,-0.1
2022-01-21T09:47:00.000000,-0.3
2022-01-21T09:52:00.000000,0.9
2022-01-21T09:57:00.000000,1.2
2022-01-21T10:02:00.000000,0.1
2022-01-21T10:07:00.000000,0.1
2022-01-21T10:12:00.000000,-0.1
2022-01-21T10:17:00.000000,0.0
2022-01-21T10:22:00.000000,-0.5
2022-01-21T10:27:00.000000,-1.1
2022-01-21T10:32:00.000000,-0.7
2022-01-21T10:37:00.000000,-0.8
2022-01-21T10:42:00.000000,-1.1
2022-01-21T10:47:00.000000,-0.3
2022-01-21T10:52:00.000000,0.0
2022-01-21T10:57:00.000000,-0.9
2022-01-21T11:02:00.000000,-0.9
2022-01-21T11:07:00.000000,-0.2
2022-01-21T11:12:00.000000,-0.2
2022-01-21T11:17:00.000000,-0.1
2022-01-21T11:22:00.000000,-0.1
2022-01-21T11:27:00.000000,-0.2
2022-01-21T11:32:00.000000,0.8
2022-01-21T11:37:00.000000,2.9
2022-01-21T11:42:00.000000,4.2
2022-01-21T11:47:00.000000,3.8
2022-01-21T11:52:00.000000,2.6
2022-01-21T11:57:00.000000,2.1
2022-01-21T12:02:00.000000,3.2
2022-01-21T12:07:00.000000,3.5
2022-01-21T12:12:00.000000,2.3
2022-01-21T12:17:00.000000,2.0
2022-01-21T12:22:00.000000,1.4
2022-01-21T12:27:00.000000,0.2
2022-01-21T12:32:00.000000,-0.3
2022-01-21T12:37:00.000000,-0.3
2022-01-21T12:42:00.000000,-1.3
2022-01-21T12:47:00.000000,-2.6
2022-01-21T12:52:00.000000,-2.8
2022-01-21T12:57:00.000000,-2.5
2022-01-21T13:02:00.000000,-2.8
2022-01-21T13:07:00.000000,-3.7
2022-01-21T13:12:00.000000,-4.1
2022-01-21T13:17:00.000000,-3.3
2022-01-21T13:22:00.000000,-2.4
2022-01-21T13:27:00.000000,-2.6
2022-01-21T13:32:00.000000,-2.6
2022-01-21T13:37:00.000000,-1.9
2022-01-21T13:42:00.000000,-1.3
2022-01-21T13:47:00.000000,-0.7
2022-01-21T13:52:00.000000,0.6
2022-01-21T13:57:00.000000,1.3
2022-01-21T14:02:00.000000,0.6
2022-01-21T14:07:00.000000,-0.3
2022-01-21T14:12:00.000000,-1.0
2022-01-21T14:17:00.000000,-1.4
2022-01-21T14:22:00.000000,-1.6
2022-01-21T14:27:00.000000,-1.6
2022-01-21T14:32:00.000000,-1.6
2022-01-21T14:37:00.000000,-1.9
2022-01-21T14:42:00.000000,-1.7
2022-01-21T14:47:00.000000,-1.5
2022-01-21T14:52:00.000000,-1.3
2022-01-21T14:57:00.000000,-0.7
2022-01-21T15:02:00.000000,1.0
2022-01-21T15:07:00.000000,1.7
2022-01-21T15:12:00.000000,0.0
2022-01-21T15:17:00.000000,0.1
2022-01-21T15:22:00.000000,2.0
2022-01-21T15:27:00.000000,3.2
2022-01-21T15:32:00.000000,3.4
2022-01-21T15:37:00.000000,2.5
2022-01-21T15:42:00.000000,0.8
2022-01-21T15:47:00.000000,-0.4
2022-01-21T15:52:00.000000,-0.8
2022-01-21T15:57:00.000000,-1.2
2022-01-21T16:02:00.000000,-1.7
2022-01-21T16:07:00.000000,-1.9
2022-01-21T16:12:00.000000,-1.5
2022-01-21T16:17:00.000000,-1.3
2022-01-21T16:22:00.000000,-1.2
2022-01-21T16:27:00.000000,-1.0
2022-01-21T16:32:00.000000,-2.5
2022-01-21T16:47:00.000000,-2.1
2022-01-21T16:52:00.000000,0.2
2022-01-21T16:57:00.000000,1.1
2022-01-21T17:02:00.000000,1.6
2022-01-21T17:07:00.000000,1.2
2022-01-21T17:12:00.000000,0.9
2022-01-21T17:17:00.000000,0.8
2022-01-21T17:22:00.000000,0.6
2022-01-21T17:27:00.000000,0.6
2022-01-21T17:32:00.000000,0.9
2022-01-21T17:37:00.000000,1.4
2022-01-21T17:42:00.000000,1.8
2022-01-21T17:47:00.000000,1.9
2022-01-21T17:52:00.000000,2.0
2022-01-21T17:57:00.000000,2.1
2022-01-21T18:02:00.000000,1.9
2022-01-21T18:07:00.000000,2.0
2022-01-21T18:12:00.000000,1.9
2022-01-21T18:17:00.000000,1.8
2022-01-21T18:22:00.000000,2.1
2022-01-21T18:27:00.000000,1.9
2022-01-21T18:32:00.000000,1.6
2022-01-21T18:37:00.000000,1.9
2022-01-21T18:42:00.000000,1.7
2022-01-21T18:47:00.000000,0.8
2022-01-21T18:52:00.000000,0.5
2022-01-21T18:57:00.000000,0.3
2022-01-21T19:02:00.000000,-0.2
2022-01-21T19:07:00.000000,-0.4
2022-01-21T19:12:00.000000,0.0
2022-01-21T19:17:00.000000,0.4
2022-01-21T19:22:00.000000,0.1
2022-01-21T19:27:00.000000,-0.1
2022-01-21T19:32:00.000000,0.0
2022-01-21T19:37:00.000000,-0.1
2022-01-21T19:42:00.000000,-0.3
2022-01-21T19:47:00.000000,-0.6
2022-01-21T19:52:00.000000,-0.8
2022-01-21T19:57:00.000000,-1.0
2022-01-21T20:02:00.000000,-1.2
2022-01-21T20:07:00.000000,-1.3
2022-01-21T20:12:00.000000,-1.3
2022-01-21T20:17:00.000000,-1.3
2022-01-21T20:22:00.000000,-1.2
2022-01-21T20:27:00.000000,-1.0
2022-01-21T20:32:00.000000,-0.9
2022-01-21T20:37:00.000000,-0.8
2022-01-21T20:42:00.000000,-0.8
2022-01-21T20:47:00.000000,-0.8
2022-01-21T20:52:00.000000,-0.7
2022-01-21T20:57:00.000000,-0.7
2022-01-21T21:02:00.000000,-0.8
2022-01-21T21:07:00.000000,-0.4
2022-01-21T21:12:00.000000,0.0
2022-01-21T21:17:00.000000,-0.5
2022-01-21T21:22:00.000000,-0.9
2022-01-21T21:27:00.000000,-0.7
2022-01-21T21:32:00.000000,-0.3
2022-01-21T21:37:00.000000,-0.1
2022-01-21T21:42:00.000000,0.0
2022-01-21T21:47:00.000000,0.0
2022-01-21T21:52:00.000000,-0.2
2022-01-21T21:57:00.000000,-0.2
2022-01-21T22:02:00.000000,-0.2
2022-01-21T22:07:00.000000,-0.3
2022-01-21T22:12:00.000000,-0.5
2022-01-21T22:17:00.000000,-0.6
2022-01-21T22:22:00.000000,-0.2
2022-01-21T22:27:00.000000,0.2
2022-01-21T22:32:00.000000,0.1
2022-01-21T22:37:00.000000,-0.2
2022-01-21T22:42:00.000000,-0.4
2022-01-21T22:47:00.000000,-0.3
2022-01-21T22:52:00.000000,-0.3
2022-01-21T22:57:00.000000,-0.3
2022-01-21T23:02:00.000000,-0.1
2022-01-21T23:07:00.000000,0.1
2022-01-21T23:12:00.000000,0.1
2022-01-21T23:17:00.000000,0.0
2022-01-21T23:22:00.000000,-0.1
2022-01-21T23:27:00.000000,-0.2
2022-01-21T23:32:00.000000,-0.2
2022-01-21T23:37:00.000000,-0.2
2022-01-21T23:42:00.000000,-0.2
2022-01-21T23:47:00.000000,-0.1
2022-01-21T23:52:00.000000,-0.1
2022-01-21T23:57:00.000000,-0.2
2022-01-22T00:02:00.000000,-0.2
2022-01-22T00:07:00.000000,-0.3
2022-01-22T00:12:00.000000,-0.4
2022-01-22T00:17:00.000000,-0.3
2022-01-22T00:22:00.000000,-0.2
2022-01-22T00:27:00.000000,-0.2
2022-01-22T00:32:00.000000,-0.2
2022-01-22T00:37:00.000000,-0.1
2022-01-22T00:42:00.000000,-0.2
2022-01-22T00:47:00.000000,-0.3
2022-01-22T00:52:00.000000,-0.3
2022-01-22T00:57:00.000000,-0.4
2022-01-22T01:02:00.000000,-0.3
2022-01-22T01:07:00.000000,-0.1
2022-01-22T01:12:00.000000,-0.1
2022-01-22T01:17:00.000000,-0.1
2022-01-22T01:22:00.000000,0.0
2022-01-22T01:27:00.000000,0.0
2022-01-22T01:32:00.000000,0.2
2022-01-22T01:37:00.000000,0.3
2022-01-22T01:42:00.000000,0.0
2022-01-22T01:47:00.000000,-0.1
2022-01-22T01:52:00.000000,-0.1
2022-01-22T01:57:00.000000,-0.2
2022-01-22T02:02:00.000000,-0.1
2022-01-22T02:07:00.000000,-0.1
2022-01-22T02:12:00.000000,-0.1
2022-01-22T02:17:00.000000,0.0
2022-01-22T02:22:00.000000,0.1
2022-01-22T02:27:00.000000,0.1
2022-01-22T02:32:00.000000,0.0
2022-01-22T02:37:00.000000,0.3
2022-01-22T02:42:00.000000,0.6
2022-01-22T02:47:00.000000,0.1
2022-01-22T02:52:00.000000,-0.1
2022-01-22T02:57:00.000000,0.2
2022-01-22T03:02:00.000000,-0.2
2022-01-22T03:07:00.000000,-0.6
2022-01-22T03:12:00.000000,-0.5
2022-01-22T03:17:00.000000,-0.3
2022-01-22T03:22:00.000000,-0.3
2022-01-22T03:27:00.000000,-0.4
2022-01-22T03:32:00.000000,-0.4
2022-01-22T03:37:00.000000,-0.3
2022-01-22T03:42:00.000000,-0.3
2022-01-22T03:47:00.000000,-0.3
2022-01-22T03:52:00.000000,-0.2
2022-01-22T03:57:00.000000,0.2
2022-01-22T04:02:00.000000,0.5
2022-01-22T04:07:00.000000,-0.1
2022-01-22T04:12:00.000000,-0.4
2022-01-22T04:17:00.000000,-0.2
2022-01-22T04:22:00.000000,-0.1
2022-01-22T04:27:00.000000,-0.1
2022-01-22T04:32:00.000000,1.4
2022-01-22T05:57:00.000000,2.0
2022-01-22T06:02:00.000000,0.8
2022-01-22T06:07:00.000000,0.5
2022-01-22T06:12:00.000000,0.4
2022-01-22T06:17:00.000000,0.5
2022-01-22T06:22:00.000000,0.6
2022-01-22T06:27:00.000000,0.6
2022-01-22T06:32:00.000000,0.7
2022-01-22T06:37:00.000000,0.7
2022-01-22T06:42:00.000000,0.7
2022-01-22T06:47:00.000000,0.9
2022-01-22T06:52:00.000000,0.7
2022-01-22T06:57:00.000000,0.3
2022-01-22T07:02:00.000000,0.2
2022-01-22T07:07:00.000000,0.3
2022-01-22T07:12:00.000000,0.4
2022-01-22T07:17:00.000000,0.4
2022-01-22T07:22:00.000000,0.9
2022-01-22T07:27:00.000000,1.1
2022-01-22T07:32:00.000000,1.0
2022-01-22T07:37:00.000000,2.6
2022-01-22T07:42:00.000000,3.2
2022-01-22T07:47:00.000000,1.3
2022-01-22T07:52:00.000000,0.0
2022-01-22T07:57:00.000000,0.0
2022-01-22T08:02:00.000000,0.2
2022-01-22T08:07:00.000000,0.3
2022-01-22T08:12:00.000000,0.6
2022-01-22T08:17:00.000000,1.0
2022-01-22T08:22:00.000000,1.5
2022-01-22T08:27:00.000000,1.2
2022-01-22T08:32:00.000000,-0.1
2022-01-22T08:37:00.000000,-0.7
2022-01-22T08:42:00.000000,0.9
2022-01-22T08:47:00.000000,1.8
2022-01-22T08:52:00.000000,0.3
2022-01-22T08:57:00.000000,-0.2
2022-01-22T09:02:00.000000,0.4
2022-01-22T09:07:00.000000,0.5
2022-01-22T09:12:00.000000,0.3
2022-01-22T09:17:00.000000,0.0
2022-01-22T09:22:00.000000,-0.2
2022-01-22T09:27:00.000000,0.1
2022-01-22T09:32:00.000000,1.2
2022-01-22T09:37:00.000000,1.5
2022-01-22T09:42:00.000000,0.8
2022-01-22T09:47:00.000000,0.7
2022-01-22T09:52:00.000000,0.7
2022-01-22T09:57:00.000000,0.8
2022-01-22T10:02:00.000000,1.1
2022-01-22T10:07:00.000000,0.8
2022-01-22T10:12:00.000000,0.5
2022-01-22T10:17:00.000000,0.4
2022-01-22T10:22:00.000000,-0.3
2022-01-22T10:27:00.000000,-0.5
2022-01-22T10:32:00.000000,0.1
2022-01-22T10:37:00.000000,-0.5
2022-01-22T10:42:00.000000,-1.4
2022-01-22T10:47:00.000000,-0.9
2022-01-22T10:52:00.000000,-1.2
2022-01-22T10:57:00.000000,-1.4
2022-01-22T11:02:00.000000,-2.0
2022-01-22T11:07:00.000000,-3.5
2022-01-22T11:12:00.000000,-3.5
2022-01-22T11:17:00.000000,-2.8
2022-01-22T11:22:00.000000,-2.2
2022-01-22T11:27:00.000000,-2.0
2022-01-22T11:32:00.000000,-2.1
2022-01-22T11:37:00.000000,-1.9
2022-01-22T11:42:00.000000,-1.4
2022-01-22T11:47:00.000000,-1.8
2022-01-22T11:52:00.000000,-2.6
2022-01-22T11:57:00.000000,-2.6
2022-01-22T12:02:00.000000,-1.9
2022-01-22T12:07:00.000000,-1.2
2022-01-22T12:12:00.000000,-0.9
2022-01-22T12:17:00.000000,-1.0
2022-01-22T12:22:00.000000,-1.1
2022-01-22T12:27:00.000000,-1.0
2022-01-22T12:32:00.000000,-0.9
2022-01-22T12:37:00.000000,-0.7
2022-01-22T12:42:00.000000,-0.4
2022-01-22T12:47:00.000000,-0.1
2022-01-22T12:52:00.000000,0.1
2022-01-22T12:57:00.000000,0.2
2022-01-22T13:02:00.000000,0.0
2022-01-22T13:07:00.000000,-0.2
2022-01-22T13:12:00.000000,0.0
2022-01-22T13:17:00.000000,0.3
2022-01-22T13:22:00.000000,0.5
2022-01-22T13:27:00.000000,0.5
2022-01-22T13:32:00.000000,0.9
2022-01-22T13:37:00.000000,1.5
2022-01-22T13:42:00.000000,1.1
2022-01-22T13:47:00.000000,0.4
2022-01-22T13:52:00.000000,0.1
2022-01-22T13:57:00.000000,0.1
2022-01-22T14:02:00.000000,0.3
2022-01-22T14:07:00.000000,0.8
2022-01-22T14:12:00.000000,1.1
2022-01-22T14:17:00.000000,0.8
2022-01-22T14:22:00.000000,0.8
2022-01-22T14:27:00.000000,1.0
2022-01-22T14:32:00.000000,0.9
2022-01-22T14:37:00.000000,0.9
2022-01-22T14:42:00.000000,1.1
2022-01-22T14:47:00.000000,1.3
2022-01-22T14:52:00.000000,1.5
2022-01-22T14:57:00.000000,1.1
2022-01-22T15:02:00.000000,0.5
2022-01-22T15:07:00.000000,0.4
2022-01-22T15:12:00.000000,0.3
2022-01-22T15:17:00.000000,0.5
2022-01-22T15:22:00.000000,0.8
2022-01-22T15:27:00.000000,0.7
2022-01-22T15:32:00.000000,0.8
2022-01-22T15:37:00.000000,0.9
2022-01-22T15:42:00.000000,0.4
2022-01-22T15:47:00.000000,0.0
2022-01-22T15:52:00.000000,0.0
2022-01-22T15:57:00.000000,-0.1
2022-01-22T16:02:00.000000,-0.1
2022-01-22T16:07:00.000000,0.2
2022-01-22T16:12:00.000000,0.4
2022-01-22T16:17:00.000000,0.2
2022-01-22T16:22:00.000000,0.0
2022-01-22T16:27:00.000000,-0.3
2022-01-22T16:32:00.000000,-0.5
2022-01-22T16:37:00.000000,-0.4
2022-01-22T16:42:00.000000,-0.8
2022-01-22T16:47:00.000000,-0.9
2022-01-22T16:52:00.000000,-0.6
2022-01-22T16:57:00.000000,-0.7
2022-01-22T17:02:00.000000,-0.6
2022-01-22T17:07:00.000000,-0.5
2022-01-22T17:12:00.000000,-0.6
2022-01-22T17:17:00.000000,-0.8
2022-01-22T17:22:00.000000,-0.8
2022-01-22T17:27:00.000000,-0.4
2022-01-22T17:32:00.000000,0.0
2022-01-22T17:37:00.000000,-0.1
2022-01-22T17:42:00.000000,-0.6
2022-01-22T17:47:00.000000,-0.8
2022-01-22T17:52:00.000000,-0.8
2022-01-22T17:57:00.000000,-0.8
2022-01-22T18:02:00.000000,-0.6
2022-01-22T18:07:00.000000,-0.1
2022-01-22T18:12:00.000000,0.6
2022-01-22T18:17:00.000000,1.1
2022-01-22T18:22:00.000000,0.9
2022-01-22T18:27:00.000000,0.4
2022-01-22T18:32:00.000000,0.1
2022-01-22T18:37:00.000000,0.1
2022-01-22T18:42:00.000000,0.5
2022-01-22T18:47:00.000000,0.6
2022-01-22T18:52:00.000000,0.6
2022-01-22T18:57:00.000000,0.6
2022-01-22T19:02:00.000000,0.6
2022-01-22T19:07:00.000000,0.5
2022-01-22T19:12:00.000000,0.2
2022-01-22T19:17:00.000000,0.0
2022-01-22T19:22:00.000000,-7.4
2022-01-22T22:12:00.000000,-7.1
2022-01-22T22:17:00.000000,0.3
2022-01-22T22:22:00.000000,0.4
2022-01-22T22:27:00.000000,0.8
2022-01-22T22:32:00.000000,0.9
2022-01-22T22:37:00.000000,0.8
2022-01-22T22:42:00.000000,0.8
2022-01-22T22:47:00.000000,0.7
2022-01-22T22:52:00.000000,0.4
2022-01-22T22:57:00.000000,0.2
2022-01-22T23:02:00.000000,0.1
2022-01-22T23:07:00.000000,0.1
2022-01-22T23:12:00.000000,0.1
2022-01-22T23:17:00.000000,-0.1
2022-01-22T23:22:00.000000,-0.2
2022-01-22T23:27:00.000000,-0.2
2022-01-22T23:32:00.000000,0.0
2022-01-22T23:37:00.000000,0.1
2022-01-22T23:42:00.000000,0.0
2022-01-22T23:47:00.000000,0.1
2022-01-22T23:52:00.000000,0.1
2022-01-22T23:57:00.000000,0.1
2022-01-23T00:02:00.000000,0.1
2022-01-23T00:07:00.000000,0.0
2022-01-23T00:12:00.000000,-0.1
2022-01-23T00:17:00.000000,-0.2
2022-01-23T00:22:00.000000,-0.1
2022-01-23T00:27:00.000000,0.0
2022-01-23T00:32:00.000000,-0.1
2022-01-23T00:37:00.000000,-0.2
2022-01-23T00:42:00.000000,-0.2
2022-01-23T00:47:00.000000,-0.2
2022-01-23T00:52:00.000000,-0.1
2022-01-23T00:57:00.000000,-0.2
2022-01-23T01:02:00.000000,-0.2
2022-01-23T01:07:00.000000,-0.1
2022-01-23T01:12:00.000000,-0.1
2022-01-23T01:17:00.000000,-0.1
2022-01-23T01:22:00.000000,-0.1
2022-01-23T01:27:00.000000,0.1
2022-01-23T01:32:00.000000,0.5
2022-01-23T01:37:00.000000,0.2
2022-01-23T01:42:00.000000,-0.7
2022-01-23T01:47:00.000000,-0.8
2022-01-23T01:52:00.000000,-0.6
2022-01-23T01:57:00.000000,-0.6
2022-01-23T02:02:00.000000,-0.5
2022-01-23T02:07:00.000000,-0.4
2022-01-23T02:12:00.000000,-0.3
2022-01-23T02:17:00.000000,-0.2
2022-01-23T02:22:00.000000,-0.2
2022-01-23T02:27:00.000000,-0.2
2022-01-23T02:32:00.000000,-0.2
2022-01-23T02:37:00.000000,-0.2
2022-01-23T02:42:00.000000,-0.1
2022-01-23T02:47:00.000000,-0.1
2022-01-23T02:52:00.000000,-0.1
2022-01-23T02:57:00.000000,-0.1
2022-01-23T03:02:00.000000,-0.2
2022-01-23T03:07:00.000000,-0.1
2022-01-23T03:12:00.000000,0.1
2022-01-23T03:17:00.000000,0.2
2022-01-23T03:22:00.000000,0.1
2022-01-23T03:27:00.000000,0.0
2022-01-23T03:32:00.000000,0.0
2022-01-23T03:37:00.000000,0.0
2022-01-23T03:42:00.000000,0.1
2022-01-23T03:47:00.000000,0.1
2022-01-23T03:52:00.000000,0.0
2022-01-23T03:57:00.000000,-0.1
2022-01-23T04:02:00.000000,-0.1
2022-01-23T04:07:00.000000,0.0
2022-01-23T04:12:00.000000,-0.1
2022-01-23T04:17:00.000000,-0.1
2022-01-23T04:22:00.000000,0.0
2022-01-23T04:27:00.000000,0.0
2022-01-23T04:32:00.000000,-0.1
2022-01-23T04:37:00.000000,-0.2
2022-01-23T04:42:00.000000,-0.2
2022-01-23T04:47:00.000000,-0.1
2022-01-23T04:52:00.000000,0.1
2022-01-23T04:57:00.000000,0.1
2022-01-23T05:02:00.000000,0.0
2022-01-23T05:07:00.000000,0.0
2022-01-23T05:12:00.000000,-0.1
2022-01-23T05:17:00.000000,-0.1
2022-01-23T05:22:00.000000,-0.2
2022-01-23T05:27:00.000000,-0.4
2022-01-23T05:32:00.000000,-0.1
2022-01-23T05:37:00.000000,0.1
2022-01-23T05:42:00.000000,-0.1
2022-01-23T05:47:00.000000,-0.2
2022-01-23T05:52:00.000000,-0.3
2022-01-23T05:57:00.000000,-0.3
2022-01-23T06:02:00.000000,-0.2
2022-01-23T06:07:00.000000,-0.2
2022-01-23T06:12:00.000000,-0.1
2022-01-23T06:17:00.000000,-0.1
2022-01-23T06:22:00.000000,-0.1
2022-01-23T06:27:00.000000,0.1
2022-01-23T06:32:00.000000,0.2
2022-01-23T06:37:00.000000,0.1
2022-01-23T06:42:00.000000,0.2
2022-01-23T06:47:00.000000,0.4
2022-01-23T06:52:00.000000,0.1
2022-01-23T06:57:00.000000,-0.1
2022-01-23T07:02:00.000000,0.1
2022-01-23T07:07:00.000000,0.0
2022-01-23T07:12:00.000000,0.0
2022-01-23T07:17:00.000000,0.4
